,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
8626,14:31:30,23109.0,"('Sky_Blue', 3)","('Red', 56, 23109.0)","('Orange', 13)","('Navy', 1)","('Orange', 2)","('Navy', 91)","('Orange', 80)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,
8627,14:31:32,23110.0,"('Sky_Blue', 3)","('Red', 56, 23110.0)","('Orange', 13)","('Navy', 1)","('Orange', 3)","('Navy', 90)","('Orange', 80)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,
8628,14:31:33,23114.0,"('Sky_Blue', 3)","('Red', 56, 23114.0)","('Orange', 13)","('Navy', 1)","('Orange', 3)","('Navy', 90)","('Orange', 80)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,
8629,14:31:35,23114.0,"('Sky_Blue', 3)","('Red', 56, 23114.0)","('Orange', 13)","('Navy', 1)","('Orange', 3)","('Navy', 90)","('Orange', 80)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,
8630,14:31:38,23114.0,"('Sky_Blue', 3)","('Red', 56, 23114.0)","('Orange', 13)","('Navy', 1)","('Orange', 3)","('Navy', 90)","('Orange', 80)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,
8631,14:31:42,23109.0,"('Sky_Blue', 3)","('Red', 56, 23109.0)","('Orange', 12)","('Navy', 2)","('Orange', 1)","('Navy', 92)","('Orange', 80)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,
8632,14:31:43,23111.0,"('Sky_Blue', 3)","('Red', 56, 23111.0)","('Orange', 12)","('Navy', 2)","('Orange', 1)","('Navy', 92)","('Orange', 80)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,
8633,14:31:45,23111.0,"('Sky_Blue', 3)","('Red', 56, 23111.0)","('Orange', 12)","('Navy', 2)","('Orange', 1)","('Navy', 92)","('Orange', 80)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,
8634,14:31:47,23103.0,"('Sky_Blue', 3)","('Red', 56, 23103.0)","('Orange', 12)","('Navy', 2)","('Orange', 1)","('Navy', 92)","('Orange', 80)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,
8635,14:31:49,23103.0,"('Sky_Blue', 3)","('Red', 56, 23103.0)","('Orange', 12)","('Navy', 2)","('Orange', 1)","('Navy', 92)","('Orange', 80)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,
8636,14:31:50,23109.0,"('Sky_Blue', 3)","('Red', 56, 23109.0)","('Orange', 12)","('Navy', 2)","('Orange', 1)","('Navy', 92)","('Orange', 80)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,
8637,14:31:55,23104.0,"('Sky_Blue', 3)","('Red', 56, 23104.0)","('Orange', 12)","('Navy', 2)","('Orange', 1)","('Navy', 92)","('Orange', 80)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,
8638,14:31:58,23109.0,"('Sky_Blue', 3)","('Red', 56, 23109.0)","('Orange', 12)","('Navy', 2)","('Orange', 1)","('Navy', 92)","('Orange', 80)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,
8639,14:32:02,23109.0,"('Sky_Blue', 3)","('Red', 57, 23109.0)","('Orange', 11)","('Navy', 2)","('Orange', 1)","('Navy', 92)","('Orange', 80)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,
8640,14:32:03,23105.0,"('Sky_Blue', 3)","('Red', 57, 23105.0)","('Orange', 11)","('Navy', 2)","('Orange', 1)","('Navy', 92)","('Orange', 80)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,
8641,14:32:05,23106.0,"('Sky_Blue', 3)","('Red', 57, 23106.0)","('Orange', 11)","('Navy', 2)","('Orange', 1)","('Navy', 92)","('Orange', 80)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,
8642,14:32:08,23104.0,"('Sky_Blue', 3)","('Red', 57, 23104.0)","('Orange', 11)","('Navy', 2)","('Orange', 1)","('Navy', 92)","('Orange', 80)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,
8643,14:32:10,23102.0,"('Sky_Blue', 3)","('Red', 57, 23102.0)","('Orange', 11)","('Navy', 2)","('Orange', 1)","('Navy', 92)","('Orange', 80)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,
8644,14:32:12,23101.0,"('Sky_Blue', 3)","('Red', 57, 23101.0)","('Orange', 11)","('Navy', 2)","('Orange', 1)","('Navy', 92)","('Orange', 80)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,
8645,14:32:13,23104.0,"('Sky_Blue', 3)","('Red', 57, 23104.0)","('Orange', 11)","('Navy', 2)","('Orange', 1)","('Navy', 92)","('Orange', 80)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,
8646,14:32:17,23101.0,"('Sky_Blue', 3)","('Red', 57, 23101.0)","('Orange', 11)","('Navy', 2)","('Orange', 1)","('Navy', 92)","('Orange', 80)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,
8647,14:32:18,23105.0,"('Sky_Blue', 3)","('Red', 57, 23105.0)","('Orange', 11)","('Navy', 2)","('Orange', 1)","('Navy', 92)","('Orange', 80)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,
8648,14:32:20,23101.0,"('Sky_Blue', 3)","('Red', 57, 23101.0)","('Orange', 11)","('Navy', 2)","('Orange', 1)","('Navy', 92)","('Orange', 80)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,
8649,14:32:22,23101.0,"('Sky_Blue', 3)","('Red', 57, 23101.0)","('Orange', 11)","('Navy', 2)","('Orange', 1)","('Navy', 92)","('Orange', 80)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,
8650,14:32:23,23102.0,"('Sky_Blue', 3)","('Red', 57, 23102.0)","('Orange', 11)","('Navy', 2)","('Orange', 1)","('Navy', 92)","('Orange', 80)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,
8651,14:32:28,23107.0,"('Sky_Blue', 3)","('Red', 57, 23107.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 80)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,
8652,14:32:33,23110.0,"('Sky_Blue', 3)","('Red', 57, 23110.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 80)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,
8653,14:32:35,23113.0,"('Sky_Blue', 3)","('Red', 57, 23113.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 80)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,
8654,14:32:37,23114.0,"('Sky_Blue', 3)","('Red', 57, 23114.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 80)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,
8655,14:32:38,23113.0,"('Sky_Blue', 3)","('Red', 57, 23113.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 80)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,
8656,14:32:40,23114.0,"('Sky_Blue', 3)","('Red', 57, 23114.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 80)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,
8657,14:32:42,23114.0,"('Sky_Blue', 3)","('Red', 57, 23114.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 80)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,
8658,14:32:43,23116.0,"('Sky_Blue', 3)","('Red', 57, 23116.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 80)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,
8659,14:32:45,23114.0,"('Sky_Blue', 3)","('Red', 57, 23114.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 80)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,
8660,14:32:47,23114.0,"('Sky_Blue', 3)","('Red', 57, 23114.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 80)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,
8661,14:32:50,23112.0,"('Sky_Blue', 3)","('Red', 57, 23112.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 80)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,
8662,14:32:51,23118.0,"('Sky_Blue', 3)","('Red', 57, 23118.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 80)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,
8663,14:32:53,23119.0,"('Sky_Blue', 3)","('Red', 57, 23119.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 80)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,
8664,14:32:55,23119.0,"('Sky_Blue', 3)","('Red', 57, 23119.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 80)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,
8665,14:32:56,23122.0,"('Sky_Blue', 3)","('Red', 57, 23122.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 80)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,
8666,14:32:58,23121.0,"('Sky_Blue', 3)","('Red', 57, 23121.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 80)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,
8667,14:33:00,23125.0,"('Sky_Blue', 3)","('Red', 57, 23125.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 80)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,
8668,14:33:01,23120.0,"('Sky_Blue', 3)","('Red', 57, 23120.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 80)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,
8669,14:33:03,23120.0,"('Sky_Blue', 3)","('Red', 57, 23120.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 80)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,
8670,14:33:05,23122.0,"('Sky_Blue', 3)","('Red', 57, 23122.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 80)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,
8671,14:33:06,23116.0,"('Sky_Blue', 3)","('Red', 57, 23116.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 80)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,
8672,14:33:08,23119.0,"('Sky_Blue', 3)","('Red', 57, 23119.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 80)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,
8673,14:33:10,23121.0,"('Sky_Blue', 3)","('Red', 57, 23121.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 80)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,
8674,14:33:11,23122.0,"('Sky_Blue', 3)","('Red', 57, 23122.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 78)","('Red', 1)","('Orange', 1)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,
8675,14:33:13,23124.0,"('Sky_Blue', 3)","('Red', 57, 23124.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 78)","('Red', 1)","('Orange', 1)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,
8676,14:33:15,23117.0,"('Sky_Blue', 3)","('Red', 57, 23117.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 78)","('Red', 1)","('Orange', 1)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,
8677,14:33:16,23121.0,"('Sky_Blue', 3)","('Red', 57, 23121.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 78)","('Red', 1)","('Orange', 1)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,
8678,14:33:21,23120.0,"('Sky_Blue', 3)","('Red', 57, 23120.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 78)","('Red', 1)","('Orange', 1)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,
8679,14:33:23,23116.0,"('Sky_Blue', 3)","('Red', 57, 23116.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 78)","('Red', 1)","('Orange', 1)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,
8680,14:33:25,23116.0,"('Sky_Blue', 3)","('Red', 57, 23116.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 78)","('Red', 1)","('Orange', 1)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,
8681,14:33:28,23119.0,"('Sky_Blue', 3)","('Red', 57, 23119.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 78)","('Red', 1)","('Orange', 1)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,
8682,14:33:29,23119.0,"('Sky_Blue', 3)","('Red', 57, 23119.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 78)","('Red', 1)","('Orange', 1)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,
8683,14:33:31,23119.0,"('Sky_Blue', 3)","('Red', 57, 23119.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 78)","('Red', 1)","('Orange', 1)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,
8684,14:33:33,23117.0,"('Sky_Blue', 3)","('Red', 57, 23117.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 78)","('Red', 1)","('Orange', 1)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,
8685,14:33:34,23118.0,"('Sky_Blue', 3)","('Red', 57, 23118.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 78)","('Red', 1)","('Orange', 1)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,
8686,14:33:36,23119.0,"('Sky_Blue', 3)","('Red', 57, 23119.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 78)","('Red', 1)","('Orange', 1)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,
8687,14:33:39,23118.0,"('Sky_Blue', 3)","('Red', 57, 23118.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 78)","('Red', 1)","('Orange', 1)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,
8688,14:33:41,23117.0,"('Sky_Blue', 3)","('Red', 57, 23117.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 78)","('Red', 1)","('Orange', 1)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,
8689,14:33:43,23113.0,"('Sky_Blue', 3)","('Red', 57, 23113.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 78)","('Red', 1)","('Orange', 1)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,
8690,14:33:46,23120.0,"('Sky_Blue', 3)","('Red', 57, 23120.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 78)","('Red', 1)","('Orange', 1)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,
8691,14:33:49,23120.0,"('Sky_Blue', 3)","('Red', 57, 23120.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 78)","('Red', 1)","('Orange', 1)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,
8692,14:33:51,23121.0,"('Sky_Blue', 3)","('Red', 57, 23121.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 78)","('Red', 1)","('Orange', 1)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,
8693,14:33:53,23123.0,"('Sky_Blue', 3)","('Red', 57, 23123.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 78)","('Red', 1)","('Orange', 1)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,
8694,14:33:56,23123.0,"('Sky_Blue', 3)","('Red', 57, 23123.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 78)","('Red', 1)","('Orange', 1)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,
8695,14:34:00,23122.0,"('Sky_Blue', 3)","('Red', 57, 23122.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 78)","('Red', 1)","('Orange', 1)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,
8696,14:34:04,23122.0,"('Sky_Blue', 3)","('Red', 57, 23122.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 78)","('Red', 1)","('Orange', 1)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,
8697,14:34:06,23123.0,"('Sky_Blue', 3)","('Red', 57, 23123.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 78)","('Red', 1)","('Orange', 1)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,
8698,14:34:08,23121.0,"('Sky_Blue', 3)","('Red', 57, 23121.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 78)","('Red', 1)","('Orange', 1)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,
8699,14:34:09,23120.0,"('Sky_Blue', 3)","('Red', 57, 23120.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 78)","('Red', 1)","('Orange', 1)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,
8700,14:34:16,23120.0,"('Sky_Blue', 3)","('Red', 57, 23120.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 78)","('Red', 1)","('Orange', 1)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,
8701,14:34:18,23118.0,"('Sky_Blue', 3)","('Red', 57, 23118.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 78)","('Red', 1)","('Orange', 1)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,
8702,14:34:21,23118.0,"('Sky_Blue', 3)","('Red', 57, 23118.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 78)","('Red', 1)","('Orange', 1)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,
8703,14:34:23,23118.0,"('Sky_Blue', 3)","('Red', 57, 23118.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 78)","('Red', 1)","('Orange', 1)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,
8704,14:34:26,23112.0,"('Sky_Blue', 3)","('Red', 57, 23112.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 78)","('Red', 1)","('Orange', 1)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,
8705,14:34:29,23115.0,"('Sky_Blue', 3)","('Red', 57, 23115.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 78)","('Red', 1)","('Orange', 1)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,
8706,14:34:31,23111.0,"('Sky_Blue', 3)","('Red', 57, 23111.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 78)","('Red', 1)","('Orange', 1)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,
8707,14:34:36,23118.0,"('Sky_Blue', 3)","('Red', 57, 23118.0)","('Orange', 11)","('Navy', 2)","('Orange', 2)","('Navy', 91)","('Orange', 78)","('Red', 1)","('Orange', 1)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,
8708,14:34:38,23111.0,"('Sky_Blue', 3)","('Red', 57, 23111.0)","('Orange', 12)","('Navy', 1)","('Orange', 2)","('Navy', 91)","('Orange', 78)","('Red', 1)","('Orange', 1)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,
8709,14:34:41,23117.0,"('Sky_Blue', 3)","('Red', 57, 23117.0)","('Orange', 12)","('Navy', 1)","('Orange', 2)","('Navy', 91)","('Orange', 78)","('Red', 1)","('Orange', 1)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,
8710,14:34:43,23119.0,"('Sky_Blue', 3)","('Red', 57, 23119.0)","('Orange', 12)","('Navy', 1)","('Orange', 2)","('Navy', 91)","('Orange', 78)","('Red', 1)","('Orange', 1)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,
8711,14:34:44,23113.0,"('Sky_Blue', 3)","('Red', 57, 23113.0)","('Orange', 12)","('Navy', 1)","('Orange', 2)","('Navy', 91)","('Orange', 78)","('Red', 1)","('Orange', 1)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,
8712,14:34:46,23119.0,"('Sky_Blue', 3)","('Red', 57, 23119.0)","('Orange', 12)","('Navy', 1)","('Orange', 2)","('Navy', 91)","('Orange', 78)","('Red', 1)","('Orange', 1)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,
8713,14:34:53,23119.0,"('Sky_Blue', 3)","('Red', 58, 23119.0)","('Orange', 11)","('Navy', 1)","('Orange', 2)","('Navy', 91)","('Orange', 78)","('Red', 1)","('Orange', 1)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,
8714,14:34:56,23118.0,"('Sky_Blue', 3)","('Red', 58, 23118.0)","('Orange', 11)","('Navy', 1)","('Orange', 2)","('Navy', 91)","('Orange', 78)","('Red', 1)","('Orange', 1)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,
8715,14:34:58,23118.0,"('Sky_Blue', 3)","('Red', 58, 23118.0)","('Orange', 11)","('Navy', 1)","('Orange', 2)","('Navy', 91)","('Orange', 78)","('Red', 1)","('Orange', 1)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,
8716,14:34:59,23123.0,"('Sky_Blue', 3)","('Red', 58, 23123.0)","('Orange', 11)","('Navy', 1)","('Orange', 2)","('Navy', 91)","('Orange', 78)","('Red', 1)","('Orange', 1)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,
8717,14:35:01,23119.0,"('Sky_Blue', 3)","('Red', 58, 23119.0)","('Orange', 11)","('Navy', 1)","('Orange', 2)","('Navy', 91)","('Orange', 78)","('Red', 1)","('Orange', 1)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,
8718,14:35:03,23126.0,"('Sky_Blue', 3)","('Red', 58, 23126.0)","('Orange', 15)","('Navy', 90)","('Orange', 78)","('Red', 1)","('Orange', 1)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,
8719,14:35:04,23127.0,"('Sky_Blue', 3)","('Red', 58, 23127.0)","('Orange', 15)","('Navy', 90)","('Orange', 78)","('Red', 1)","('Orange', 1)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,
8720,14:35:06,23130.0,"('Sky_Blue', 3)","('Red', 58, 23130.0)","('Orange', 15)","('Navy', 90)","('Orange', 78)","('Red', 1)","('Orange', 1)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,
8721,14:35:08,23129.0,"('Sky_Blue', 3)","('Red', 58, 23129.0)","('Orange', 15)","('Navy', 90)","('Orange', 78)","('Red', 1)","('Orange', 1)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,
8722,14:35:10,23128.0,"('Sky_Blue', 3)","('Red', 58, 23128.0)","('Orange', 15)","('Navy', 90)","('Orange', 78)","('Red', 1)","('Orange', 1)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,
8723,14:35:11,23129.0,"('Sky_Blue', 3)","('Red', 58, 23129.0)","('Orange', 15)","('Navy', 90)","('Orange', 78)","('Red', 1)","('Orange', 1)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,
8724,14:35:13,23128.0,"('Sky_Blue', 3)","('Red', 58, 23128.0)","('Orange', 15)","('Navy', 90)","('Orange', 78)","('Red', 1)","('Orange', 1)","('Red', 57)","('Orange', 1)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,
