,buy-vol,ltp
10674,22,7490.0
10675,15,7490.0
10676,124,7490.0
10677,26,7490.0
10678,8,7491.0
10679,1,7490.0
10680,5,7490.0
10681,5,7490.0
10682,1,7491.0
10683,9,7491.0
10684,13,7491.0
10685,25,7490.0
10686,10,7490.0
10687,207,7491.0
10688,6,7491.0
10689,0,7492.0
10690,15,7492.0
10691,0,7493.0
10692,0,7493.0
10693,0,7492.0
10694,0,7492.0
10695,0,7492.0
10696,0,7492.0
10697,0,7493.0
10698,0,7492.0
10699,0,7491.0
10700,2,7490.0
10701,25,7490.0
10702,0,7491.0
10703,0,7491.0
10704,4,7490.0
10705,2,7490.0
10706,0,7492.0
10707,313,7488.0
10708,1,7490.0
10709,0,7492.0
10710,0,7492.0
10711,10,7490.0
10712,45,7489.0
10713,0,7492.0
10714,0,7492.0
10715,111,7490.0
10716,0,7492.0
10717,16,7490.0
10718,0,7492.0
10719,0,7492.0
10720,0,7492.0
10721,0,7492.0
10722,0,7492.0
10723,0,7491.0
10724,1,7490.0
10725,0,7490.0
10726,0,7490.0
10727,47,7488.0
10728,65,7488.0
10729,6,7488.0
10730,2,7488.0
10731,0,7490.0
10732,10,7489.0
10733,82,7488.0
10734,6,7488.0
10735,86,7487.0
10736,0,7490.0
10737,6,7488.0
10738,0,7490.0
10739,0,7490.0
10740,1,7488.0
10741,0,7490.0
10742,129,7488.0
10743,12,7487.0
10744,1,7488.0
10745,0,7489.0
10746,0,7490.0
10747,35,7488.0
10748,0,7490.0
10749,1,7488.0
10750,12,7488.0
10751,0,7490.0
10752,101,7487.0
10753,11,7488.0
10754,0,7490.0
10755,5,7488.0
10756,0,7490.0
10757,25,7488.0
10758,0,7490.0
10759,0,7490.0
10760,20,7488.0
10761,6,7488.0
10762,0,7490.0
10763,58,7488.0
10764,7,7487.0
10765,1,7487.0
10766,121,7487.0
10767,27,7486.0
10768,3,7487.0
10769,10,7486.0
10770,1,7486.0
10771,88,7487.0
10772,20,7486.0
10773,25,7487.0
10774,0,7489.0
10775,114,7486.0
10776,0,7488.0
10777,1,7486.0
10778,0,7489.0
10779,0,7489.0
10780,0,7489.0
10781,2,7487.0
10782,7,7487.0
10783,0,7489.0
10784,0,7489.0
10785,0,7489.0
10786,0,7487.0
10787,0,7487.0
10788,130,7486.0
10789,1,7486.0
10790,0,7487.0
10791,0,7489.0
10792,3,7486.0
10793,31,7486.0
10794,0,7487.0
10795,18,7486.0
10796,0,7488.0
10797,45,7487.0
10798,0,7488.0
10799,5,7487.0
10800,50,7487.0
10801,0,7488.0
10802,1,7486.0
10803,8,7486.0
10804,0,7486.0
10805,43,7486.0
10806,125,7486.0
10807,0,7486.0
10808,367,7482.0
10809,27,7482.0
10810,5,7482.0
10811,0,7485.0
10812,0,7485.0
10813,10,7482.0
10814,17,7482.0
10815,4,7482.0
10816,0,7485.0
10817,0,7485.0
10818,0,7485.0
10819,21,7483.0
10820,0,7485.0
10821,0,7485.0
10822,0,7485.0
10823,0,7485.0
10824,0,7485.0
10825,0,7485.0
10826,0,7485.0
10827,0,7485.0
10828,0,7485.0
10829,0,7485.0
10830,0,7483.0
10831,0,7483.0
10832,0,7486.0
10833,0,7488.0
10834,1,7486.0
10835,7,7486.0
10836,0,7488.0
10837,1,7486.0
10838,0,7488.0
10839,1,7486.0
10840,0,7488.0
10841,8,7488.0
10842,0,7488.0
10843,0,7488.0
10844,0,7488.0
10845,0,7488.0
10846,0,7488.0
10847,3,7486.0
10848,0,7488.0
10849,14,7486.0
10850,1,7486.0
10851,0,7489.0
10852,0,7489.0
10853,0,7488.0
10854,0,7489.0
10855,0,7489.0
10856,0,7489.0
10857,0,7488.0
10858,0,7488.0
10859,0,7488.0
10860,0,7489.0
10861,0,7487.0
10862,1,7486.0
10863,0,7487.0
10864,12,7485.0
10865,0,7488.0
10866,0,7489.0
10867,0,7488.0
10868,0,7489.0
10869,0,7489.0
10870,0,7489.0
10871,51,7488.0
10872,0,7489.0
10873,0,7489.0
10874,1,7488.0
10875,0,7489.0
10876,0,7489.0
10877,0,7489.0
10878,50,7487.0
10879,47,7486.0
10880,8,7486.0
10881,5,7486.0
10882,44,7486.0
10883,8,7486.0
10884,6,7485.0
10885,1,7485.0
10886,0,7489.0
10887,2,7486.0
10888,6,7486.0
10889,36,7486.0
10890,10,7485.0
10891,50,7486.0
10892,1,7486.0
10893,9,7486.0
10894,52,7485.0
10895,1,7485.0
10896,10,7486.0
10897,40,7486.0
10898,50,7484.0
10899,3,7484.0
10900,6,7484.0
10901,25,7484.0
10902,1,7485.0
10903,5,7485.0
10904,3,7485.0
10905,0,7486.0
10906,0,7486.0
10907,0,7485.0
10908,5,7485.0
10909,1,7485.0
10910,10,7485.0
10911,0,7486.0
10912,121,7485.0
10913,8,7485.0
10914,0,7486.0
10915,155,7485.0
10916,0,7486.0
10917,0,7487.0
10918,0,7486.0
10919,193,7485.0
10920,0,7486.0
10921,0,7487.0
10922,0,7486.0
10923,265,7484.0
10924,178,7484.0
10925,0,7485.0
10926,0,7486.0
10927,0,7485.0
10928,0,7486.0
10929,401,7483.0
10930,166,7482.0
10931,0,7483.0
10932,81,7481.0
10933,0,7482.0
10934,844,7480.0
10935,0,7482.0
10936,5,7480.0
10937,2,7480.0
10938,2,7480.0
10939,0,7482.0
10940,1,7480.0
10941,110,7480.0
10942,21,7480.0
10943,5,7480.0
10944,4,7480.0
10945,36,7479.0
10946,1,7479.0
10947,0,7481.0
10948,3,7479.0
10949,3,7479.0
10950,0,7481.0
10951,0,7481.0
10952,27,7478.0
10953,2,7480.0
10954,0,7480.0
10955,101,7480.0
10956,0,7481.0
10957,3,7480.0
10958,29,7480.0
10959,55,7477.0
10960,0,7480.0
10961,0,7480.0
10962,14,7478.0
10963,11,7478.0
10964,49,7477.0
10965,0,7478.0
10966,0,7479.0
10967,0,7479.0
10968,0,7478.0
10969,0,7478.0
10970,1,7477.0
10971,23,7478.0
10972,0,7478.0
10973,2,7478.0
10974,11,7478.0
10975,34,7478.0
10976,0,7479.0
10977,8,7477.0
10978,9,7478.0
10979,0,7479.0
10980,1,7478.0
10981,0,7479.0
10982,0,7479.0
10983,0,7478.0
10984,12,7477.0
10985,0,7478.0
10986,0,7478.0
10987,85,7477.0
10988,6,7477.0
10989,5,7477.0
10990,21,7477.0
10991,3,7477.0
10992,0,7477.0
10993,0,7477.0
10994,21,7476.0
10995,0,7477.0
10996,0,7477.0
10997,279,7475.0
10998,0,7476.0
10999,14,7475.0
11000,58,7475.0
11001,0,7477.0
11002,132,7475.0
11003,8,7475.0
11004,39,7475.0
11005,0,7477.0
11006,0,7477.0
11007,0,7477.0
11008,1,7475.0
11009,18,7476.0
11010,30,7475.0
11011,41,7475.0
11012,15,7475.0
11013,0,7477.0
11014,0,7477.0
11015,8,7477.0
11016,0,7477.0
11017,28,7475.0
11018,1,7475.0
11019,0,7477.0
11020,0,7477.0
11021,11,7476.0
11022,0,7477.0
11023,0,7477.0
11024,3,7476.0
11025,0,7480.0
11026,40,7478.0
11027,1,7478.0
11028,1001,7475.0
11029,0,7478.0
11030,1,7475.0
11031,0,7478.0
11032,12,7475.0
11033,0,7478.0
11034,122,7475.0
11035,2,7475.0
11036,0,7478.0
11037,0,7477.0
11038,1,7475.0
11039,6,7476.0
11040,6,7476.0
11041,71,7475.0
11042,20,7475.0
11043,1,7475.0
11044,534,7475.0
11045,0,7476.0
11046,0,7475.0
11047,38,7474.0
11048,124,7474.0
11049,145,7474.0
11050,0,7475.0
11051,1,7474.0
11052,9,7474.0
11053,80,7474.0
11054,10,7474.0
11055,0,7475.0
11056,75,7475.0
11057,5,7475.0
11058,1561,7481.0
11059,0,7482.0
11060,16,7480.0
11061,0,7483.0
11062,0,7482.0
11063,5,7480.0
11064,9,7479.0
11065,4,7479.0
11066,0,7482.0
11067,19,7479.0
11068,0,7479.0
11069,0,7479.0
11070,0,7478.0
11071,0,7478.0
11072,300,7475.0
11073,946,7475.0
11074,0,7478.0
11075,10,7476.0
11076,5,7476.0
11077,8,7477.0
11078,10,7476.0
11079,0,7477.0
11080,53,7476.0
11081,6,7476.0
11082,1,7475.0
11083,21,7475.0
11084,58,7475.0
11085,55,7475.0
11086,136,7475.0
11087,122,7475.0
11088,30,7475.0
11089,5,7475.0
11090,0,7476.0
11091,0,7475.0
11092,0,7475.0
11093,349,7475.0
11094,0,7475.0
11095,0,7475.0
11096,0,7475.0
11097,10,7475.0
11098,83,7475.0
11099,86,7475.0
11100,86,7475.0
11101,147,7475.0
11102,4,7475.0
11103,3,7475.0
11104,2,7475.0
11105,2,7475.0
11106,0,7476.0
11107,1,7475.0
11108,6,7475.0
11109,182,7476.0
11110,1,7475.0
11111,34,7477.0
11112,0,7478.0
11113,0,7478.0
11114,41,7477.0
11115,0,7478.0
11116,14,7477.0
11117,5,7477.0
11118,0,7478.0
11119,0,7478.0
11120,0,7478.0
11121,0,7478.0
11122,281,7476.0
11123,7,7478.0
11124,12,7478.0
11125,0,7479.0
11126,0,7479.0
11127,0,7479.0
11128,0,7479.0
11129,0,7479.0
11130,38,7477.0
11131,1,7477.0
11132,5,7477.0
11133,33,7477.0
11134,0,7480.0
11135,6,7477.0
11136,0,7480.0
11137,3,7477.0
11138,9,7477.0
11139,0,7480.0
11140,0,7480.0
11141,0,7480.0
11142,0,7480.0
11143,0,7480.0
11144,1,7478.0
11145,45,7477.0
11146,124,7477.0
11147,0,7480.0
11148,0,7480.0
11149,1,7477.0
11150,10,7477.0
11151,7,7477.0
11152,1,7477.0
11153,1,7477.0
11154,0,7480.0
11155,0,7480.0
11156,51,7477.0
11157,0,7480.0
11158,2,7477.0
11159,0,7480.0
11160,2,7477.0
11161,0,7480.0
11162,7,7478.0
11163,0,7480.0
11164,0,7480.0
11165,0,7480.0
11166,0,7480.0
11167,13,7478.0
11168,6,7478.0
11169,0,7480.0
11170,0,7480.0
11171,1,7478.0
11172,0,7480.0
11173,1,7479.0
11174,7,7479.0
11175,0,7480.0
11176,0,7480.0
11177,0,7480.0
11178,0,7480.0
11179,5,7478.0
11180,1,7478.0
11181,0,7480.0
11182,5,7479.0
11183,0,7480.0
11184,0,7480.0
11185,350,7477.0
11186,18,7478.0
11187,6,7477.0
11188,1,7478.0
11189,8,7477.0
11190,135,7477.0
11191,9,7478.0
11192,4,7477.0
11193,0,7478.0
11194,0,7478.0
11195,0,7478.0
11196,1,7477.0
11197,201,7477.0
11198,46,7476.0
11199,0,7477.0
11200,9,7476.0
11201,1,7475.0
11202,20,7475.0
11203,0,7477.0
11204,0,7476.0
11205,0,7477.0
11206,50,7477.0
11207,1,7476.0
11208,10,7476.0
11209,1,7477.0
11210,0,7477.0
11211,1,7476.0
11212,0,7477.0
11213,15,7475.0
11214,5,7475.0
11215,0,7477.0
11216,0,7477.0
11217,98,7475.0
11218,0,7477.0
11219,30,7476.0
11220,0,7477.0
11221,71,7476.0
11222,0,7477.0
11223,384,7477.0
11224,0,7478.0
11225,183,7477.0
11226,186,7478.0
11227,12,7478.0
11228,0,7480.0
11229,2,7478.0
11230,7,7478.0
11231,0,7481.0
11232,3593,7478.0
11233,11,7478.0
11234,0,7478.0
11235,0,7478.0
11236,0,7478.0
11237,0,7478.0
11238,0,7478.0
11239,28,7477.0
11240,0,7478.0
11241,0,7478.0
11242,0,7478.0
11243,0,7478.0
11244,0,7478.0
11245,0,7478.0
11246,0,7478.0
11247,6,7477.0
11248,0,7478.0
11249,0,7478.0
11250,0,7478.0
11251,0,7478.0
11252,121,7477.0
11253,0,7478.0
11254,0,7478.0
11255,0,7478.0
11256,0,7478.0
11257,0,7478.0
11258,0,7478.0
11259,0,7478.0
11260,0,7478.0
11261,0,7478.0
11262,0,7478.0
11263,0,7478.0
11264,804,7478.0
11265,0,7480.0
11266,0,7481.0
11267,10,7478.0
11268,5,7478.0
11269,0,7480.0
11270,0,7481.0
11271,0,7481.0
11272,0,7481.0
11273,0,7481.0
11274,1,7480.0
11275,0,7481.0
11276,0,7481.0
11277,0,7481.0
11278,0,7481.0
11279,0,7481.0
11280,4,7479.0
11281,0,7481.0
11282,75,7478.0
11283,8,7478.0
11284,0,7481.0
11285,570,7477.0
11286,0,7481.0
11287,0,7481.0
11288,0,7480.0
11289,0,7480.0
11290,4,7478.0
11291,0,7481.0
11292,77,7478.0
11293,0,7481.0
11294,0,7481.0
11295,2,7479.0
11296,0,7479.0
11297,4,7478.0
11298,0,7481.0
11299,0,7480.0
11300,5,7478.0
11301,0,7480.0
11302,0,7480.0
11303,0,7479.0
11304,0,7480.0
11305,0,7480.0
11306,0,7480.0
11307,96,7478.0
11308,0,7480.0
11309,0,7480.0
11310,1,7478.0
11311,0,7480.0
11312,0,7480.0
11313,0,7480.0
11314,5,7479.0
11315,191,7479.0
11316,0,7480.0
11317,25,7478.0
11318,0,7480.0
11319,5,7478.0
11320,0,7479.0
11321,12,7479.0
11322,55,7478.0
11323,0,7480.0
11324,2,7478.0
11325,5,7478.0
11326,210,7477.0
11327,145,7476.0
11328,34,7476.0
11329,7,7476.0
11330,1,7476.0
11331,0,7477.0
11332,0,7477.0
11333,106,7476.0
11334,0,7477.0
11335,10,7475.0
11336,0,7475.0
11337,639,7475.0
11338,6,7475.0
11339,75,7475.0
11340,5,7475.0
11341,1,7475.0
11342,0,7477.0
11343,0,7476.0
11344,8,7476.0
11345,60,7475.0
11346,0,7475.0
11347,128,7475.0
11348,1,7475.0
11349,0,7476.0
11350,36,7474.0
11351,0,7476.0
11352,0,7475.0
11353,36,7475.0
11354,7,7475.0
11355,16,7475.0
11356,0,7475.0
11357,0,7475.0
11358,0,7474.0
11359,137,7474.0
11360,0,7474.0
11361,0,7475.0
11362,0,7475.0
11363,0,7475.0
11364,0,7475.0
11365,0,7475.0
11366,7,7473.0
11367,0,7475.0
11368,245,7470.0
11369,0,7475.0
11370,0,7475.0
11371,0,7475.0
11372,0,7475.0
11373,0,7474.0
11374,0,7474.0
11375,0,7474.0
11376,0,7474.0
11377,0,7474.0
11378,3,7473.0
11379,7,7473.0
11380,16,7473.0
11381,0,7474.0
11382,36,7473.0
11383,0,7475.0
11384,0,7475.0
11385,0,7475.0
11386,0,7474.0
11387,0,7474.0
11388,0,7475.0
11389,0,7475.0
11390,41,7472.0
11391,0,7475.0
11392,0,7475.0
11393,0,7475.0
11394,10,7473.0
11395,0,7475.0
11396,0,7475.0
11397,0,7475.0
11398,122,7472.0
11399,14,7472.0
11400,0,7475.0
11401,91,7473.0
11402,6,7473.0
11403,0,7475.0
11404,0,7475.0
11405,0,7475.0
11406,0,7475.0
11407,0,7475.0
11408,6,7472.0
11409,0,7475.0
11410,0,7475.0
11411,0,7475.0
11412,1,7474.0
11413,40,7472.0
11414,0,7475.0
11415,122,7472.0
11416,0,7475.0
11417,0,7475.0
11418,1,7473.0
11419,0,7475.0
11420,2,7473.0
11421,10,7473.0
11422,184,7473.0
11423,17,7472.0
11424,0,7475.0
11425,11,7472.0
11426,2,7473.0
11427,0,7475.0
11428,0,7475.0
11429,1,7473.0
11430,3,7472.0
11431,34,7472.0
11432,9,7472.0
11433,183,7472.0
11434,6,7472.0
11435,0,7475.0
11436,9,7472.0
11437,0,7475.0
11438,44,7472.0
11439,0,7475.0
11440,0,7475.0
11441,0,7475.0
11442,0,7475.0
11443,0,7475.0
11444,55,7472.0
11445,0,7475.0
11446,20,7473.0
11447,0,7475.0
11448,0,7475.0
11449,0,7475.0
11450,0,7475.0
11451,16,7473.0
11452,0,7475.0
11453,189,7473.0
11454,0,7475.0
11455,0,7475.0
11456,10,7472.0
11457,0,7475.0
11458,0,7475.0
11459,0,7475.0
11460,0,7475.0
11461,0,7475.0
11462,23,7472.0
11463,0,7475.0
11464,51,7472.0
11465,0,7475.0
11466,0,7475.0
11467,0,7475.0
11468,0,7475.0
11469,0,7473.0
11470,190,7473.0
11471,38,7473.0
11472,0,7475.0
11473,8,7472.0
11474,4,7472.0
11475,0,7475.0
11476,0,7475.0
11477,9,7472.0
11478,32,7473.0
11479,5,7473.0
11480,0,7475.0
11481,0,7475.0
11482,0,7475.0
11483,0,7475.0
11484,0,7475.0
11485,1,7472.0
11486,8,7472.0
11487,18,7472.0
11488,0,7475.0
11489,0,7475.0
11490,0,7475.0
11491,0,7475.0
11492,1,7472.0
11493,0,7475.0
11494,0,7475.0
11495,6,7472.0
11496,73,7472.0
11497,0,7475.0
11498,0,7474.0
11499,8,7473.0
11500,38,7474.0
11501,0,7475.0
11502,23,7474.0
11503,22,7474.0
11504,0,7474.0
11505,0,7474.0
11506,0,7474.0
11507,0,7475.0
11508,0,7475.0
11509,0,7475.0
11510,0,7475.0
11511,7,7472.0
11512,0,7475.0
11513,0,7475.0
11514,3,7472.0
11515,60,7472.0
11516,20,7472.0
11517,1,7472.0
11518,6,7472.0
11519,5,7472.0
11520,10,7472.0
11521,28,7472.0
11522,2,7472.0
11523,4,7472.0
11524,49,7472.0
11525,65,7472.0
11526,3,7472.0
11527,18,7472.0
11528,7,7472.0
11529,0,7473.0
11530,23,7472.0
11531,362,7473.0
11532,0,7475.0
11533,0,7474.0
11534,0,7475.0
11535,0,7475.0
11536,0,7474.0
11537,42,7471.0
11538,97,7471.0
11539,0,7475.0
11540,114,7471.0
11541,1,7471.0
11542,14,7471.0
11543,29,7471.0
11544,0,7473.0
11545,2,7471.0
11546,1,7471.0
11547,18,7471.0
11548,25,7471.0
11549,0,7473.0
11550,7,7473.0
11551,42,7473.0
11552,38,7473.0
11553,0,7473.0
11554,0,7473.0
11555,0,7475.0
11556,4,7471.0
11557,60,7471.0
11558,115,7471.0
11559,36,7471.0
11560,116,7471.0
11561,57,7471.0
11562,68,7471.0
11563,0,7474.0
11564,2,7471.0
11565,2,7471.0
11566,11,7471.0
11567,15,7471.0
11568,8,7471.0
11569,22,7471.0
11570,2,7471.0
11571,27,7471.0
11572,18,7471.0
11573,7,7471.0
11574,4,7471.0
11575,72,7471.0
11576,7,7471.0
11577,20,7471.0
11578,62,7471.0
11579,18,7471.0
11580,20,7471.0
11581,0,7472.0
11582,0,7471.0
11583,361,7470.0
11584,110,7470.0
11585,49,7470.0
11586,18,7470.0
11587,0,7469.0
11588,127,7466.0
11589,21,7466.0
11590,42,7467.0
11591,0,7468.0
11592,52,7466.0
11593,7,7466.0
11594,23,7466.0
11595,90,7466.0
11596,0,7469.0
11597,57,7466.0
11598,60,7466.0
11599,0,7469.0
11600,15,7466.0
11601,7,7466.0
11602,14,7466.0
11603,18,7467.0
11604,14,7467.0
11605,0,7468.0
11606,15,7467.0
11607,72,7467.0
11608,0,7468.0
11609,151,7466.0
11610,19,7466.0
11611,6,7466.0
11612,0,7466.0
11613,19,7466.0
11614,2,7466.0
11615,2,7466.0
11616,21,7466.0
11617,18,7465.0
11618,6,7466.0
11619,79,7465.0
11620,21,7466.0
11621,1,7466.0
11622,40,7466.0
11623,66,7466.0
11624,23,7466.0
11625,0,7467.0
11626,0,7467.0
11627,0,7467.0
11628,10,7466.0
11629,5,7466.0
11630,0,7466.0
11631,2,7466.0
11632,0,7466.0
11633,105,7466.0
11634,7,7466.0
11635,0,7467.0
11636,28,7466.0
11637,0,7467.0
11638,0,7467.0
11639,0,7467.0
11640,10,7466.0
11641,20,7466.0
11642,1,7466.0
11643,5,7466.0
11644,26,7466.0
11645,0,7467.0
11646,7,7466.0
11647,11,7466.0
11648,0,7467.0
11649,44,7467.0
11650,5,7467.0
11651,0,7467.0
11652,33,7467.0
11653,7,7467.0
11654,0,7467.0
11655,4,7467.0
11656,236,7467.0
11657,1,7467.0
11658,1,7468.0
11659,13,7467.0
11660,25,7467.0
11661,5,7467.0
11662,1,7467.0
11663,13,7467.0
11664,7,7466.0
11665,7,7466.0
11666,0,7469.0
11667,77,7468.0
11668,187,7469.0
11669,0,7470.0
11670,282,7468.0
11671,86,7468.0
11672,0,7470.0
11673,0,7470.0
11674,272,7468.0
11675,0,7468.0
11676,0,7469.0
11677,0,7469.0
11678,0,7469.0
11679,0,7469.0
11680,1,7467.0
11681,43,7468.0
11682,5,7468.0
11683,361,7467.0
11684,4,7467.0
11685,0,7469.0
11686,0,7468.0
11687,9,7467.0
11688,2,7467.0
11689,20,7467.0
11690,0,7468.0
11691,20,7467.0
11692,66,7467.0
11693,0,7469.0
11694,10,7467.0
11695,1,7468.0
11696,77,7467.0
11697,366,7466.0
11698,0,7469.0
11699,5,7466.0
11700,24,7466.0
11701,0,7467.0
11702,20,7467.0
11703,11,7466.0
11704,5,7466.0
11705,19,7466.0
11706,33,7466.0
11707,150,7466.0
11708,0,7466.0
11709,123,7466.0
11710,0,7467.0
11711,0,7467.0
11712,302,7465.0
11713,742,7463.0
11714,122,7463.0
11715,294,7462.0
11716,0,7462.0
11717,348,7464.0
11718,47,7464.0
11719,32,7464.0
11720,8,7464.0
11721,1,7464.0
11722,32,7464.0
11723,0,7467.0
11724,5,7464.0
11725,0,7467.0
11726,0,7467.0
11727,1,7463.0
11728,0,7467.0
11729,0,7467.0
11730,1,7463.0
11731,5,7463.0
11732,20,7463.0
11733,38,7463.0
11734,45,7463.0
11735,8,7462.0
11736,7,7463.0
11737,8,7462.0
11738,0,7463.0
11739,5,7462.0
11740,76,7462.0
11741,0,7464.0
11742,0,7465.0
11743,10,7463.0
11744,0,7465.0
11745,5,7463.0
11746,6,7463.0
11747,19,7463.0
11748,0,7465.0
11749,50,7463.0
11750,1,7463.0
11751,0,7464.0
11752,0,7465.0
11753,0,7465.0
11754,23,7464.0
11755,61,7463.0
11756,136,7465.0
11757,5,7465.0
11758,0,7465.0
11759,0,7465.0
11760,0,7465.0
11761,4,7463.0
11762,0,7465.0
11763,0,7465.0
11764,0,7466.0
11765,0,7466.0
11766,52,7463.0
11767,0,7465.0
11768,0,7465.0
11769,0,7465.0
11770,0,7465.0
11771,8,7466.0
11772,0,7466.0
11773,50,7465.0
11774,0,7467.0
11775,0,7465.0
11776,22,7464.0
11777,0,7465.0
11778,0,7465.0
11779,9,7464.0
11780,963,7468.0
11781,6,7468.0
11782,71,7468.0
11783,19,7468.0
11784,0,7468.0
11785,0,7468.0
11786,0,7468.0
11787,0,7468.0
11788,0,7469.0
11789,0,7469.0
11790,0,7469.0
11791,5,7468.0
11792,2201,7468.0
11793,0,7470.0
11794,0,7470.0
11795,0,7469.0
11796,0,7469.0
11797,0,7469.0
11798,0,7470.0
11799,0,7469.0
11800,0,7469.0
11801,0,7469.0
11802,20,7467.0
11803,0,7469.0
11804,6,7468.0
11805,0,7470.0
11806,30,7468.0
11807,55,7467.0
11808,41,7467.0
11809,5,7468.0
11810,39,7467.0
11811,14,7468.0
11812,7,7467.0
11813,64,7467.0
11814,20,7467.0
11815,26,7467.0
11816,8,7467.0
11817,0,7469.0
11818,6,7469.0
11819,1,7469.0
11820,19,7469.0
11821,0,7470.0
11822,0,7470.0
11823,0,7470.0
11824,0,7470.0
11825,0,7470.0
11826,212,7470.0
11827,0,7470.0
11828,0,7471.0
11829,0,7470.0
11830,0,7473.0
11831,0,7476.0
11832,1,7473.0
11833,0,7475.0
11834,0,7475.0
11835,0,7476.0
11836,0,7476.0
11837,0,7477.0
11838,0,7476.0
11839,0,7476.0
11840,0,7476.0
11841,0,7476.0
11842,0,7476.0
11843,0,7477.0
11844,4,7475.0
11845,5,7475.0
11846,70,7475.0
11847,14,7475.0
11848,15,7475.0
11849,48,7475.0
11850,0,7477.0
11851,0,7475.0
11852,8,7474.0
11853,27,7474.0
11854,6,7473.0
11855,1,7474.0
11856,10,7474.0
11857,0,7475.0
11858,12,7474.0
11859,5,7474.0
11860,5,7474.0
11861,0,7475.0
11862,0,7475.0
11863,7,7474.0
11864,144,7474.0
11865,0,7475.0
11866,0,7475.0
11867,12,7474.0
11868,73,7474.0
11869,24,7475.0
11870,55,7473.0
11871,0,7475.0
11872,4,7474.0
11873,6,7474.0
11874,5,7474.0
11875,0,7474.0
11876,5,7473.0
11877,8,7473.0
11878,0,7474.0
11879,12,7473.0
11880,6,7473.0
11881,280,7473.0
11882,0,7475.0
11883,168,7474.0
11884,109,7473.0
11885,0,7476.0
11886,52,7473.0
11887,176,7473.0
11888,0,7475.0
11889,12,7475.0
11890,64,7475.0
11891,0,7475.0
11892,0,7476.0
11893,152,7475.0
11894,76,7475.0
11895,0,7477.0
11896,98,7475.0
11897,0,7475.0
11898,0,7475.0
11899,0,7474.0
11900,0,7474.0
11901,145,7474.0
11902,6,7474.0
11903,35,7475.0
11904,32,7475.0
11905,0,7476.0
11906,1,7475.0
11907,0,7476.0
11908,31,7475.0
11909,5,7475.0
11910,0,7475.0
11911,39,7475.0
11912,0,7477.0
11913,0,7477.0
11914,0,7477.0
11915,0,7477.0
11916,0,7476.0
11917,30,7475.0
11918,5,7475.0
11919,0,7477.0
11920,0,7477.0
11921,0,7477.0
11922,90,7475.0
11923,108,7477.0
11924,0,7478.0
11925,0,7478.0
11926,18,7477.0
11927,0,7478.0
11928,6,7477.0
11929,1,7477.0
11930,19,7477.0
11931,7,7477.0
11932,6,7477.0
11933,1,7477.0
11934,3,7477.0
11935,45,7477.0
11936,0,7477.0
11937,5,7477.0
11938,1,7477.0
11939,0,7477.0
11940,0,7477.0
11941,1,7477.0
11942,0,7477.0
11943,0,7477.0
11944,8,7476.0
11945,0,7477.0
11946,0,7477.0
11947,0,7477.0
11948,0,7477.0
11949,40,7477.0
11950,0,7477.0
11951,0,7477.0
11952,0,7477.0
11953,0,7478.0
11954,1,7477.0
11955,0,7477.0
11956,100,7475.0
11957,0,7478.0
11958,0,7477.0
11959,0,7478.0
11960,0,7477.0
11961,0,7478.0
11962,0,7478.0
11963,0,7478.0
11964,7,7476.0
11965,6,7476.0
11966,0,7478.0
11967,0,7478.0
11968,42,7476.0
11969,6,7476.0
11970,0,7478.0
11971,0,7478.0
11972,30,7476.0
11973,0,7479.0
11974,46,7477.0
11975,7,7477.0
11976,0,7479.0
11977,3,7478.0
11978,30,7478.0
11979,0,7479.0
11980,0,7479.0
11981,0,7478.0
11982,0,7479.0
11983,0,7479.0
11984,0,7478.0
11985,19,7478.0
11986,0,7478.0
11987,0,7479.0
11988,0,7479.0
11989,11,7478.0
11990,78,7477.0
11991,0,7479.0
11992,0,7479.0
11993,0,7479.0
11994,0,7479.0
11995,0,7478.0
11996,0,7478.0
11997,0,7478.0
11998,40,7477.0
11999,6,7477.0
12000,0,7478.0
12001,1,7477.0
12002,0,7478.0
12003,0,7478.0
12004,0,7478.0
12005,7,7478.0
12006,0,7478.0
12007,0,7478.0
12008,0,7478.0
12009,100,7477.0
12010,13,7477.0
12011,41,7478.0
12012,74,7479.0
12013,51,7478.0
12014,0,7480.0
12015,6,7478.0
12016,20,7478.0
12017,0,7480.0
12018,0,7480.0
12019,0,7480.0
12020,0,7480.0
12021,45,7479.0
12022,0,7480.0
12023,0,7480.0
12024,1,7479.0
12025,0,7480.0
12026,0,7480.0
12027,0,7479.0
12028,6,7479.0
12029,0,7480.0
12030,0,7480.0
12031,0,7480.0
12032,0,7480.0
12033,0,7480.0
12034,71,7479.0
12035,0,7480.0
12036,26,7479.0
12037,0,7480.0
12038,0,7478.0
12039,0,7479.0
12040,104,7478.0
12041,148,7479.0
12042,0,7479.0
12043,0,7480.0
12044,0,7479.0
12045,151,7478.0
12046,57,7478.0
12047,69,7478.0
12048,234,7477.0
12049,0,7477.0
12050,118,7475.0
12051,90,7475.0
12052,235,7475.0
12053,47,7475.0
12054,101,7475.0
12055,38,7475.0
12056,0,7477.0
12057,79,7476.0
12058,0,7476.0
12059,94,7475.0
12060,77,7475.0
12061,178,7475.0
12062,0,7476.0
12063,152,7475.0
12064,833,7476.0
12065,0,7478.0
12066,0,7478.0
12067,0,7478.0
12068,65,7477.0
12069,0,7478.0
12070,0,7478.0
12071,0,7478.0
